StreetName,Suburb,LATITUDE,LONGITUDE
Astor Place,Carlton,-37.79682554,144.96827
Collins Street,Melbourne,-37.81469608,144.9687562
Collins Street,Melbourne,-37.81471479,144.9686925
Collins Street,Melbourne,-37.8147335,144.9686288
Collins Street,Melbourne,-37.81475221,144.9685652
Collins Street,Melbourne,-37.81477092,144.9685015
Collins Street,Melbourne,-37.81478595,144.9684504
Collins Street,Melbourne,-37.8147973,144.9684118
Collins Street,Melbourne,-37.81480865,144.9683731
Collins Street,Melbourne,-37.8148248,144.9683182
Collins Street,Melbourne,-37.81484574,144.968247
Collins Street,Melbourne,-37.81486668,144.9681757
Collins Street,Melbourne,-37.81488505,144.9681132
Collins Street,Melbourne,-37.81490084,144.9680595
Collins Street,Melbourne,-37.81491664,144.9680057
Caytre Crescent,North Melbourne,-37.79489778,144.9393568
Caytre Crescent,North Melbourne,-37.79484574,144.939366
Caytre Crescent,North Melbourne,-37.7947937,144.9393752
Caytre Crescent,North Melbourne,-37.79474166,144.9393845
Caytre Crescent,North Melbourne,-37.79468962,144.9393937
Caytre Crescent,North Melbourne,-37.79463758,144.939403
Caytre Crescent,North Melbourne,-37.79458554,144.9394122
Caytre Crescent,North Melbourne,-37.7945335,144.9394215
Caytre Crescent,North Melbourne,-37.79448146,144.9394307
Caytre Crescent,North Melbourne,-37.79442942,144.93944
Caytre Crescent,North Melbourne,-37.79437738,144.9394492
Caytre Crescent,North Melbourne,-37.79432534,144.9394584
Caytre Crescent,North Melbourne,-37.79426132,144.9395909
Caytre Crescent,North Melbourne,-37.79427334,144.9396984
Caytre Crescent,North Melbourne,-37.79445603,144.9398675
Caytre Crescent,North Melbourne,-37.794464,144.9399387
Caytre Crescent,North Melbourne,-37.79447282,144.9400176
Buncle Street,North Melbourne,-37.79485312,144.9400626
Buncle Street,North Melbourne,-37.79479952,144.9400985
Buncle Street,North Melbourne,-37.7947504,144.9401434
Buncle Street,North Melbourne,-37.79470573,144.9401953
Buncle Street,North Melbourne,-37.79465978,144.9402451
Buncle Street,North Melbourne,-37.79460162,144.940265
Buncle Street,North Melbourne,-37.79454146,144.9402756
Buncle Street,North Melbourne,-37.79544933,144.9401461
Buncle Street,North Melbourne,-37.79540907,144.9401532
Buncle Street,North Melbourne,-37.79536881,144.9401604
Buncle Street,North Melbourne,-37.79532856,144.9401675
Buncle Street,North Melbourne,-37.7952883,144.9401747
Buncle Street,North Melbourne,-37.79529235,144.9399631
Buncle Street,North Melbourne,-37.79519537,144.9399803
Buncle Street,North Melbourne,-37.79510393,144.9399966
Canning Street,North Melbourne,-37.79563004,144.941477
Canning Street,North Melbourne,-37.79562421,144.9414257
Canning Street,North Melbourne,-37.79561838,144.9413743
Canning Street,North Melbourne,-37.79561255,144.941323
Canning Street,North Melbourne,-37.79560672,144.9412716
Canning Street,North Melbourne,-37.79560089,144.9412203
Canning Street,North Melbourne,-37.79559507,144.9411689
Canning Street,North Melbourne,-37.79558924,144.9411176
Canning Street,North Melbourne,-37.79544885,144.9398794
Canning Street,North Melbourne,-37.79543902,144.9397923
Canning Street,North Melbourne,-37.7954292,144.9397052
Canning Street,North Melbourne,-37.79541937,144.9396181
Elliott Avenue,Parkville,-37.78364101,144.9532591
Power Street,Southbank,-37.82345067,144.961018
Power Street,Southbank,-37.82345634,144.9610699
Power Street,Southbank,-37.82346201,144.9611219
Power Street,Southbank,-37.82346768,144.9611738
Power Street,Southbank,-37.82347335,144.9612257
Power Street,Southbank,-37.82347902,144.9612776
Power Street,Southbank,-37.82348468,144.9613295
Power Street,Southbank,-37.82349035,144.9613814
Power Street,Southbank,-37.82349602,144.9614333
Power Street,Southbank,-37.82350169,144.9614852
Power Street,Southbank,-37.8235129,144.9615355
Power Street,Southbank,-37.8235262,144.9615851
Hotham Street,East Melbourne,-37.81466579,144.9891507
Hotham Street,East Melbourne,-37.81466439,144.9891382
Spencer Street,West Melbourne,-37.81138055,144.9507906
Altona Street,Kensington,-37.79710602,144.9255263
Altona Street,Kensington,-37.79713672,144.9255547
Walsh Street,South Yarra,-37.83012629,144.9864819
Victoria Harbour,Docklands,-37.82019491,144.940637
South Wharf,Docklands,-37.82378994,144.9480477
Henry Street,Kensington,-37.7948489,144.9277962
Henry Street,Kensington,-37.79479898,144.9278818
Kavanagh Street,Southbank,-37.82499944,144.9630101
Kavanagh Street,Southbank,-37.82499508,144.9630152
Commercial Road,South Yarra,-37.84317017,144.9817006
Mcallister Mews,Kensington,-37.79277361,144.9202626
Elgin Street,Carlton,-37.79745777,144.9715835
Powlett Street,East Melbourne,-37.81210027,144.9857448
Radcliffe Street,West Melbourne,-37.80249054,144.9329611
River Esplanade,Docklands,-37.82433938,144.9439179
River Esplanade,Docklands,-37.82436298,144.9438031
River Esplanade,Docklands,-37.82441243,144.9437013
Victoria Street,Carlton,-37.80666106,144.971056
Albert Street,East Melbourne,-37.81097479,144.9898796
Albert Street,East Melbourne,-37.81097745,144.9899036
Victoria Street,West Melbourne,-37.80589343,144.9548582
Punt Road,Melbourne,-37.82789901,144.9881218
Bateman Road,Kensington,-37.7956354,144.917958
Bateman Road,Kensington,-37.79564069,144.9179488
Manningham Street,Parkville,-37.7833615,144.9406144
North Wharf Road,Docklands,-37.82021223,144.939525
North Wharf Road,Docklands,-37.81988979,144.9392973
Little Hardiman Street,Kensington,-37.79518917,144.9330782
Story Street,Parkville,-37.7971213,144.9567613
Story Street,Parkville,-37.79711494,144.9567076
Story Street,Parkville,-37.79710705,144.9566408
Story Street,Parkville,-37.79709992,144.9565806
Story Street,Parkville,-37.79709279,144.9565203
Story Street,Parkville,-37.79708567,144.9564601
Story Street,Parkville,-37.79707854,144.9563998
Story Street,Parkville,-37.79707141,144.9563396
Story Street,Parkville,-37.79706428,144.9562793
Story Street,Parkville,-37.79705716,144.9562191
Story Street,Parkville,-37.79705003,144.9561589
Story Street,Parkville,-37.7970429,144.9560986
Story Street,Parkville,-37.79703577,144.9560384
Story Street,Parkville,-37.79702864,144.9559781
Story Street,Parkville,-37.79702152,144.9559179
Story Street,Parkville,-37.79692172,144.9550745
Story Street,Parkville,-37.7969146,144.9550142
Story Street,Parkville,-37.79690747,144.954954
Story Street,Parkville,-37.79690034,144.9548937
Story Street,Parkville,-37.79689321,144.9548335
Story Street,Parkville,-37.79688608,144.9547732
Story Street,Parkville,-37.79687924,144.9547154
Story Street,Parkville,-37.79687267,144.9546599
Story Street,Parkville,-37.79686611,144.9546044
Story Street,Parkville,-37.79685954,144.954549
Story Street,Parkville,-37.79685298,144.9544935
Story Street,Parkville,-37.79684641,144.954438
Story Street,Parkville,-37.79683985,144.9543825
Story Street,Parkville,-37.79683328,144.9543271
Story Street,Parkville,-37.79682672,144.9542716
Park Drive,Parkville,-37.79714213,144.9534071
Park Drive,Parkville,-37.7970342,144.9535035
Park Drive,Parkville,-37.79692626,144.9535999
Park Drive,Parkville,-37.79681832,144.9536963
Flemington Road,Parkville,-37.79923125,144.9549833
Flemington Road,Parkville,-37.79906518,144.9547751
Flemington Road,Parkville,-37.79889911,144.9545669
Flemington Road,Parkville,-37.79873175,144.9543571
Flemington Road,Parkville,-37.79856311,144.9541457
Flemington Road,Parkville,-37.79839446,144.9539342
Flemington Road,Parkville,-37.79822486,144.9537216
Flemington Road,Parkville,-37.79805428,144.9535078
Flemington Road,Parkville,-37.79788371,144.9532939
Flemington Road,Parkville,-37.79771314,144.9530801
Navigation Drive,Docklands,-37.82060654,144.9460812
Navigation Drive,Docklands,-37.8196955,144.9458425
Navigation Drive,Docklands,-37.81958176,144.9458127
Navigation Drive,Docklands,-37.81946802,144.9457829
Batman Avenue,Melbourne,-37.81865193,144.9736723
Batman Avenue,Melbourne,-37.81831043,144.9717434
Batman Avenue,Melbourne,-37.81825757,144.9717784
Peel Street,Melbourne,-37.80727474,144.9572664
Geographe Street,Docklands,-37.82001231,144.9454481
Geographe Street,Docklands,-37.81992635,144.9454256
Geographe Street,Docklands,-37.81984038,144.9454031
Geographe Street,Docklands,-37.81975442,144.9453805
Geographe Street,Docklands,-37.81966846,144.945358
Geographe Street,Docklands,-37.8195825,144.9453355
Cade Square,Parkville,-37.77772342,144.9396347
Magistrates Walk,East Melbourne,-37.8166501,144.9765335
Magistrates Walk,East Melbourne,-37.81663695,144.9764365
Magistrates Walk,East Melbourne,-37.81674385,144.9768203
Magistrates Walk,East Melbourne,-37.81672932,144.9767132
Magistrates Walk,East Melbourne,-37.81671635,144.9766176
Magistrates Walk,East Melbourne,-37.81670339,144.976522
Magistrates Walk,East Melbourne,-37.81669023,144.976425
Cliveden Close,East Melbourne,-37.81696653,144.9766091
Cliveden Close,East Melbourne,-37.81705968,144.9769359
Cliveden Close,East Melbourne,-37.81690424,144.9769449
Wellington Parade South,East Melbourne,-37.81621378,144.9763222
Wellington Parade South,East Melbourne,-37.81620941,144.97629
Wellington Parade South,East Melbourne,-37.81620504,144.9762578
Wellington Parade South,East Melbourne,-37.81620067,144.9762255
Wellington Parade South,East Melbourne,-37.81614385,144.9758066
Wellington Parade South,East Melbourne,-37.81613947,144.9757744
Wellington Parade South,East Melbourne,-37.8161351,144.9757422
Wellington Parade South,East Melbourne,-37.81613073,144.9757099
Wellington Parade South,East Melbourne,-37.81612636,144.9756777
Wellington Parade South,East Melbourne,-37.81612199,144.9756455
Wellington Parade South,East Melbourne,-37.81611762,144.9756133
Wellington Parade South,East Melbourne,-37.81611325,144.975581
Wellington Parade South,East Melbourne,-37.81610888,144.9755488
Wellington Parade South,East Melbourne,-37.81610451,144.9755166
Wellington Parade South,East Melbourne,-37.81610014,144.9754844
Wellington Parade South,East Melbourne,-37.81609576,144.9754521
Story Street,Parkville,-37.79720683,144.9574842
Story Street,Parkville,-37.7971997,144.957424
Stanley Street,West Melbourne,-37.80914969,144.94786
Stanley Street,West Melbourne,-37.80917705,144.9478149
Stanley Street,West Melbourne,-37.80920442,144.9477699
Stanley Street,West Melbourne,-37.80923656,144.9477169
Stanley Street,West Melbourne,-37.80927349,144.947656
Stanley Street,West Melbourne,-37.80930496,144.9476042
Stanley Street,West Melbourne,-37.80933096,144.9475613
Stanley Street,West Melbourne,-37.80935696,144.9475185
Stanley Street,West Melbourne,-37.80938297,144.9474756
Stanley Street,West Melbourne,-37.80940897,144.9474328
Stanley Street,West Melbourne,-37.80943497,144.9473899
Stanley Street,West Melbourne,-37.80946097,144.9473471
Stanley Street,West Melbourne,-37.80948697,144.9473042
Stanley Street,West Melbourne,-37.80951298,144.9472614
Rosslyn Street,West Melbourne,-37.80987578,144.947825
Rosslyn Street,West Melbourne,-37.80985474,144.9478681
Rosslyn Street,West Melbourne,-37.8098337,144.9479112
Rosslyn Street,West Melbourne,-37.80981267,144.9479543
Rosslyn Street,West Melbourne,-37.80979011,144.9480004
Rosslyn Street,West Melbourne,-37.80976604,144.9480497
Rosslyn Street,West Melbourne,-37.80974198,144.948099
Rosslyn Street,West Melbourne,-37.80971791,144.9481483
Rosslyn Street,West Melbourne,-37.80969384,144.9481976
Rosslyn Street,West Melbourne,-37.80966977,144.9482469
Rosslyn Street,West Melbourne,-37.80964571,144.9482962
Rosslyn Street,West Melbourne,-37.80962164,144.9483455
Rosslyn Street,West Melbourne,-37.8096001,144.9483896
Rosslyn Street,West Melbourne,-37.8095811,144.9484285
Rosslyn Street,West Melbourne,-37.80924276,144.9491263
Mckendrick Lane,West Melbourne,-37.80941593,144.9487118
Mckendrick Lane,West Melbourne,-37.8093782,144.9486789
Mckendrick Lane,West Melbourne,-37.80934047,144.9486461
Mckendrick Lane,West Melbourne,-37.80930273,144.9486133
Mckendrick Lane,West Melbourne,-37.809265,144.9485804
Mckendrick Lane,West Melbourne,-37.80922727,144.9485476
Mckendrick Lane,West Melbourne,-37.80918954,144.9485148
Mckendrick Lane,West Melbourne,-37.80916539,144.9484658
Mckendrick Lane,West Melbourne,-37.80913526,144.9484746
Mckendrick Lane,West Melbourne,-37.80910258,144.9485239
Mckendrick Lane,West Melbourne,-37.80907141,144.948574
Mckendrick Lane,West Melbourne,-37.8094059,144.9487421
Mckendrick Lane,West Melbourne,-37.80937328,144.9487144
Rosslyn Street,West Melbourne,-37.81057355,144.9470465
Rosslyn Street,West Melbourne,-37.81043459,144.9466802
Rosslyn Street,West Melbourne,-37.81044664,144.9466557
Rosslyn Street,West Melbourne,-37.81045869,144.9466311
Rosslyn Street,West Melbourne,-37.81047687,144.9465941
Rosslyn Street,West Melbourne,-37.81050117,144.9465445
Rosslyn Street,West Melbourne,-37.81052511,144.9464953
Rosslyn Street,West Melbourne,-37.81054868,144.9464464
Rosslyn Street,West Melbourne,-37.81057148,144.946399
Rosslyn Street,West Melbourne,-37.81059351,144.9463533
Rosslyn Street,West Melbourne,-37.81061558,144.9463075
Rosslyn Street,West Melbourne,-37.81063769,144.9462616
Rosslyn Street,West Melbourne,-37.81066443,144.9462083
Rosslyn Street,West Melbourne,-37.81068613,144.9461637
Rosslyn Street,West Melbourne,-37.81070907,144.9461165
Stanley Street,West Melbourne,-37.81062053,144.9454427
Stanley Street,West Melbourne,-37.81059567,144.9454836
Stanley Street,West Melbourne,-37.81057056,144.945525
Stanley Street,West Melbourne,-37.81054481,144.9455674
Stanley Street,West Melbourne,-37.81052046,144.9456075
Stanley Street,West Melbourne,-37.81049792,144.9456446
Stanley Street,West Melbourne,-37.81047538,144.9456817
Stanley Street,West Melbourne,-37.81044723,144.945728
Stanley Street,West Melbourne,-37.81041862,144.9457752
Stanley Street,West Melbourne,-37.81039197,144.945819
Stanley Street,West Melbourne,-37.81036408,144.945865
Stanley Street,West Melbourne,-37.81033652,144.9459103
Stanley Street,West Melbourne,-37.81030912,144.9459554
Stanley Street,West Melbourne,-37.81028383,144.9459971
Stanley Street,West Melbourne,-37.80989671,144.9466345
Stanley Street,West Melbourne,-37.80986938,144.9466795
Stanley Street,West Melbourne,-37.80984204,144.9467245
Stanley Street,West Melbourne,-37.80962285,144.9465162
Stanley Street,West Melbourne,-37.80965273,144.9464676
Stanley Street,West Melbourne,-37.80968261,144.946419
Stanley Street,West Melbourne,-37.80971248,144.9463704
Stanley Street,West Melbourne,-37.80975948,144.946294
Stanley Street,West Melbourne,-37.80978884,144.9462462
Stanley Street,West Melbourne,-37.80981725,144.9462
Stanley Street,West Melbourne,-37.80984791,144.9461505
Stanley Street,West Melbourne,-37.80987454,144.9461067
Macaulay Road,Kensington,-37.79463642,144.932651
Macaulay Road,Kensington,-37.79463035,144.9325972
Macaulay Road,Kensington,-37.79448918,144.931373
Macaulay Road,Kensington,-37.7944838,144.9313238
Macaulay Road,Kensington,-37.79447843,144.9312746
Macaulay Road,Kensington,-37.79447306,144.9312254
Macaulay Road,Kensington,-37.79446769,144.9311763
Macaulay Road,Kensington,-37.79446231,144.9311271
Macaulay Road,Kensington,-37.79445694,144.9310779
Boundary Road,North Melbourne,-37.79379618,144.9390462
Boundary Road,North Melbourne,-37.79385809,144.9390346
Boundary Road,North Melbourne,-37.79391999,144.9390231
Boundary Road,North Melbourne,-37.79398189,144.9390115
Boundary Road,North Melbourne,-37.7940438,144.9389999
Boundary Road,North Melbourne,-37.7941057,144.9389883
Boundary Road,North Melbourne,-37.79416761,144.9389767
Boundary Road,North Melbourne,-37.79422951,144.9389651
Boundary Road,North Melbourne,-37.79479407,144.9390901
Boundary Road,North Melbourne,-37.79474131,144.9391
Boundary Road,North Melbourne,-37.79468855,144.9391098
Boundary Road,North Melbourne,-37.79463578,144.9391197
Boundary Road,North Melbourne,-37.79458302,144.9391296
Boundary Road,North Melbourne,-37.79453026,144.9391395
Boundary Road,North Melbourne,-37.79447749,144.9391494
Boundary Road,North Melbourne,-37.79442473,144.9391593
Boundary Road,North Melbourne,-37.79437197,144.9391692
